,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
173,2021-05-20,575.0,588.85,571.07,586.78,30821119,37.9274,517.086,629.1874,741.2887,-33.3901,-8.2375,-25.1527
174,2021-05-19,552.55,566.21,546.98,563.46,39578395,31.4184,520.6382,633.6513,746.6644,-34.01,-10.9167,-23.0933
175,2021-05-18,568.0,596.25,563.38,577.87,36830567,33.4298,529.1266,641.0399,752.9531,-31.9321,-11.568,-20.3641
176,2021-05-17,575.5531,589.73,561.2,576.83,32390360,33.1429,540.1037,647.6893,755.2749,-30.2827,-12.8105,-17.4721
177,2021-05-14,583.41,592.87,570.46,589.74,33370856,34.8751,554.5802,655.1482,755.7162,-27.631,-13.3615,-14.2695
178,2021-05-13,601.545,606.4599,559.65,571.69,44184916,30.1345,565.9413,662.0333,758.1253,-25.1591,-14.23,-10.9291
179,2021-05-12,602.49,620.41,586.765,589.89,33823646,32.3385,587.3516,671.5431,755.7346,-19.8003,-12.4287,-7.3716
180,2021-05-11,599.24,627.0999,595.6,617.2,46503896,36.0082,608.3717,680.1381,751.9046,-14.5256,-10.2611,-4.2644
181,2021-05-10,664.9,665.05,627.6101,629.04,31392417,37.7318,620.2531,686.7632,753.2734,-10.3625,-8.6633,-1.6992
182,2021-05-07,665.8,690.0,660.22,672.37,23469172,45.062,636.3441,692.8393,749.3346,-6.1037,-6.5703,0.4667
183,2021-05-06,680.76,681.02,650.0,663.54,27784619,42.9653,639.0775,694.994,750.9105,-4.9909,-7.1002,2.1093
184,2021-05-05,681.06,685.2955,667.34,670.94,21901894,44.2804,645.1086,698.305,751.5013,-2.5989,-6.4832,3.8843
185,2021-05-04,678.94,683.4464,657.701,673.6,29739319,44.7375,647.9937,701.1855,754.3773,-0.2616,-5.7667,5.5051
186,2021-05-03,703.8,706.0,680.5,684.9,27043143,46.6364,652.8749,704.0892,755.3035,2.4547,-4.492,6.9468
187,2021-04-30,667.59,715.47,666.14,709.44,40758722,51.0018,655.4716,706.1091,756.7466,4.7355,-3.3343,8.0698
188,2021-04-29,699.51,702.25,668.5002,677.0,28845449,44.641,650.574,705.7585,760.9431,5.079,-3.8243,8.9033
189,2021-04-28,696.41,708.5,693.6,694.4,22271047,47.7269,652.4001,708.7857,765.1713,8.7466,-1.1128,9.8594
190,2021-04-27,717.96,724.0,703.3501,704.74,29436995,49.6196,645.6227,710.3,774.9773,11.529,1.3913,10.1376
191,2021-04-26,741.0,749.3,732.6053,738.2,31038502,56.3324,634.0851,710.8853,787.6855,13.8597,4.0699,9.7898
192,2021-04-23,719.8,737.36,715.46,729.4,28413889,54.8404,625.1854,708.01,790.8347,13.2262,4.4539,8.7723
193,2021-04-22,741.5,753.77,718.04,719.69,35590255,53.2021,621.1335,705.7585,790.3834,13.1212,5.4624,7.6588
194,2021-04-21,704.77,744.84,698.0,744.12,31215514,58.1288,616.7744,704.292,791.8096,13.785,7.4918,6.2932
195,2021-04-20,717.42,737.25,710.685,718.99,35609038,54.0658,616.123,700.0996,784.0762,11.9444,7.5241,4.4203
196,2021-04-19,719.6,725.4,691.8001,714.63,39686226,53.3363,615.6833,698.1111,780.5389,11.9799,9.4407,2.5393
197,2021-04-16,728.65,749.41,724.6,739.78,27979526,58.2951,614.8375,696.3723,777.9071,12.295,12.1159,0.1791
198,2021-04-15,743.1,743.69,721.31,738.85,27848900,58.1616,614.9732,691.803,768.6328,9.9576,12.8075,-2.8499
199,2021-04-14,770.7,780.79,728.03,732.23,49017434,57.2567,614.8446,686.8507,758.8569,6.9241,12.9759,-6.0518
200,2021-04-13,712.7,763.0,710.66,762.32,44652808,63.008,615.6648,682.074,748.4832,3.6256,12.9214,-9.2958
201,2021-04-12,685.7,704.8,682.09,701.98,29135670,54.4972,619.5501,673.627,727.7039,-3.701,8.8251,-12.5261
202,2021-04-09,677.77,680.97,669.43,677.02,21437087,50.0861,617.5696,670.6425,723.7154,-6.8548,7.8776,-14.7324
203,2021-04-08,677.38,689.5499,671.645,683.8,23924329,51.3415,615.0009,669.9712,724.9414,-8.2392,8.4626,-16.7018
